Asset Id,Asset Type,Has Files,File Extension,Title,Asset Published Year,Number of File Views / Downloads,Number of Record Views
996822660901851,Report,Yes,pdf,Controlando los Insectos Picudos en el C sped,2015,,
996822661001851,Report,Yes,pdf,Controlling Billbug Grubs in Lawns,2013,0,"3"
996822661101851,Report,Yes,pdf,Managing Boxelder Bugs Around Your Home,2013,6,"14"
996822661201851,Report,Yes,pdf,Slime Flux of Trees,2013,0,"6"
996822661301851,Report,Yes,pdf,La Enfermedad  Slime Flux  de los  rboles,2015,0,"3"
996822661401851,Report,Yes,pdf,Weed Control Methods for Perennial Crops,1994,0,"2"
996822661501851,Report,Yes,pdf,Management of Vegetable Diseases in Home Gardens,1992,7,"5"
996822661601851,Report,Yes,pdf,Potato Production in the Home Garden,2001,3,"0"
996822661701851,Report,Yes,pdf,UI 228 and UI 229-New Small Red Bean Cultivars,1994,,
996822661801851,Report,Yes,pdf,Cereal Leaf Beetle,2000,0,"2"
996822661901851,Report,Yes,pdf,White Bryony,2013,3,"0"
996822662001851,Report,Yes,pdf,"Northern Idaho Fertilizer Guide: Blueberries, Raspberries, and Strawberries",2000,5,"6"
996822662101851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Winter Rapeseed,2015,5,"7"
996822662201851,Report,Yes,pdf,Storage Management of Clearwater Russet Potatoes,2012,4,"5"
996822662301851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Winter Wheat,2015,21,"34"
996822662401851,Report,Yes,pdf,Plant Your Seedlings Right,2017,0,"2"
996822662501851,Report,Yes,pdf,Leaf Spot of Aspen and Poplar,2012,0,"3"
996822662601851,Report,Yes,pdf,White Mold of Potatoes,2012,3,"6"
996822662701851,Report,Yes,pdf,Handling Potato Waste for Beef Cattle Feeding,1977,4,"10"
996822662801851,Report,Yes,pdf,Nutrient Management in Idaho Grape Production,2008,1,"3"
996822662901851,Report,Yes,pdf,Cultural Management of Ranger Russet Potatoes,1997,0,"2"
996822663001851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Legume and Legume-Grass Pastures,2005,8,"10"
996822663101851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Chickpeas,1988,12,"22"
996822663201851,Report,Yes,pdf,Homeowner Guide to Centipedes and Millipedes,2022,2,"7"
996822663401851,Report,Yes,pdf,Superficial Growth on Potatoes,2011,3,"0"
996822663501851,Report,Yes,pdf,Storage Management of Blazer Russet Potatoes,2011,3,"5"
996822663601851,Report,Yes,pdf,Homeowner Guide to Pill Bugs and Sow Bugs,2021,1,"7"
996822663701851,Report,Yes,pdf,Ornamental Grasses for Idaho Landscapes,2008,,
996822663801851,Report,Yes,pdf,Boxelder Bug: Nuisance Management for Homeowners,2007,7,"5"
996822663901851,Report,Yes,pdf,Community Supported Agriculture (CSA) in Idaho: Seasonal Eating Week by Week,2011,15,"2"
996822664001851,Report,Yes,pdf,"Keeping Bones Strong with Calcium, Vitamin D, and Physical Activity",2011,0,"1"
996822664101851,Report,Yes,pdf,Dairy Compost Production and Use in Idaho: On-Farm Composting Management,2011,16,"5"
996822664201851,Report,Yes,pdf,Dairy Manure Field Applications: How Much is Too Much?,2008,,
996823128801851,Report,Yes,pdf,Wheat Export from the United States and from Columbia River Ports,2025,12,"22"
996823128901851,Report,Yes,pdf,2013 Small Grain and Grain Legume Report of the Northern Idaho Small Grain and Grain Legume Research and Extension Program,2013,17,"1"
996823129001851,Report,Yes,pdf,Contribution of the Grape and Wine Industry to Idaho's Economy,2001,0,"4"
996823129101851,Report,Yes,pdf,2007 Small Grains Report: Southcentral and Southeast Idaho Cereals Research & Extension Program,2007,9,"2"
996823129201851,Report,Yes,pdf,Sport-Fishing Use And Value: Snake River Basin of Central Idaho,1999,0,"1"
996823129301851,Report,Yes,pdf,2023 Small Grains Report,2024,29,"40"
996823129401851,Report,Yes,pdf,A Selected Review of Biodegradable Plastics Literature in Agricultural Settings from an Economic and Marketing Perspective,2023,16,"4"
996823129501851,Report,Yes,pdf,2021 Small Grains Report: Southcentral and Southeast Idaho Cereals Research & Extension Program,2022,21,"15"
996823129601851,Report,Yes,pdf,2020 Small Grains Report: Southcentral and Southeast Idaho Cereals Research and Extension Program,2021,22,"8"
996823129701851,Report,Yes,pdf,2011 Small Grain and Grain Legume Report,2011,8,"2"
996823129801851,Report,Yes,pdf,2013 Small Grains Report: Southcentral and Southeastern Idaho Cereals Research and Extension Program,2013,11,"7"
996823129901851,Report,Yes,pdf,2018 Small Grains Report: Southcentral and Southeast Idaho Cereals Research and Extension Program,2018,15,"0"
996823130001851,Report,Yes,pdf,2008 Small Grains Report: Southcentral and Southeastern Idaho Cereals Research and Extension Program,2008,18,"0"
996823130101851,Report,Yes,pdf,2018 Small Grain and Grain Legume Report: Northern Idaho Small Grain and Grain Legume Research and Extension Program,2019,16,"6"
996823130201851,Report,Yes,pdf,Agriculture: A Foundation for Idaho's Economy,2019,4,"5"
996823130301851,Report,Yes,pdf,2009 Small Grains Report,2009,9,"1"
996823130401851,Report,Yes,pdf,2024 Small Grains Report,2025,66,"81"
996823130501851,Report,Yes,pdf,2017 Small Grain and Grain Legume Report: Northern Idaho Small Grain and Grain Legume Research and Extension Program,2019,18,"8"
996823130601851,Report,Yes,pdf,2015 Small Grains Report: Southcentral and Southeastern Idaho Cereals Research and Extension Program,2015,19,"5"
996823130701851,Report,Yes,pdf,2016 Dryland Field Day Abstracts,2016,4,"1"
996823130801851,Report,Yes,pdf,2016 Small Grains Report: Southcentral and Southeastern Idaho Cereals Research and Extension Program,2016,17,"5"
996823130901851,Report,Yes,pdf,Northern Idaho Alfalfa Variety Testing Report,2018,7,"26"
996823132001851,Report,Yes,pdf,Bitterroot Soft White Winter Wheat,2008,7,"0"
996823132101851,Report,Yes,pdf,Using Soil Test Results For Garden Fertilization - A Guide for Fertilizing Home Landscapes and Gardens in Idaho,2010,4,"9"
996823132201851,Report,Yes,pdf,Options for Storing Potatoes at Home,2008,1,"2"
996823132301851,Report,Yes,pdf,Cultural Management of Classic Russet Potatoes,2010,8,"5"
996823132401851,Report,Yes,pdf,Cleaning and Disinfecting Potato Equipment and Storage Facilities,2010,8,"6"
996823132501851,Report,Yes,pdf,"Sugar Beet Root Aphids: Identification, Biology, and Management",2010,3,"4"
996823132601851,Report,Yes,pdf,"Compost: Production, Quality, and Use in Commercial Agriculture",2009,0,"3"
996823132701851,Report,Yes,pdf,Manure and Wastewater Sampling,2006,3,"20"
996823132801851,Report,Yes,pdf,Dairy Compost Production and Use in Idaho: The Composting Process,2010,17,"8"
996823132901851,Report,Yes,pdf,Outlook Herbicide for Weed Control in Potatoes,2004,4,"5"
996823133001851,Report,Yes,pdf,Potato Tuberworm: A Threat for Idaho Potatoes,2004,1,"2"
996823133101851,Report,Yes,pdf,Diagnosis and Management of Potato Storage Diseases,2005,7,"2"
996823133201851,Report,Yes,pdf,Storage Management for Summit Russet Potatoes,2003,3,"3"
996823133301851,Report,Yes,pdf,Storage Management of Alturas Potatoes,2005,3,"3"
996823133401851,Report,Yes,pdf,Dollar Decisions: Making a Spending and Saving Plan,2002,1,"5"
996823133501851,Report,Yes,pdf,Specialty Potato Production and Marketing in Southern Idaho,2002,3,"1"
996823133601851,Report,Yes,pdf,Organic and Alternative Methods for Potato Sprout Control in Storage,2003,3,"2"
996823133701851,Report,Yes,pdf,Potato Production with Limited Water Supply,2003,0,"1"
996823133801851,Report,Yes,pdf,Haanchen Barley Mealybug: A New Pest of Barley Emerges in Idaho,2002,0,"2"
996823133901851,Report,Yes,pdf,Sampling the Moisture Content of Alfalfa in the Windrow: A New Tool Helps,2002,1,"4"
996823134001851,Report,Yes,pdf,Watering Home Lawns and Landscapes,2002,3,"2"
996823134101851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Soft White Spring Wheat,2007,13,"21"
996823134201851,Report,Yes,pdf,Working with a Professional Forester,2018,5,"3"
996823134301851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Spring Peas,2015,10,"14"
996823134401851,Report,Yes,pdf,Cultural Management of Russet Norkotah Potatoes,2002,0,"8"
996823134501851,Report,Yes,pdf,Buying Locally Raised Meat for Custom Processing,2015,18,"7"
996823134601851,Report,Yes,pdf,Managing Elm Seed Bugs around Your Home,2015,15,"50"
996823134701851,Report,Yes,pdf,Storage Management of Payette Russet Potatoes,2015,4,"4"
996823134801851,Report,Yes,pdf,El Control de las Avispas y de los Avispones en Idaho,2015,0,"1"
996823134901851,Report,Yes,pdf,Storage Management of Teton Russet Potatoes,2014,4,"3"
996823135001851,Report,Yes,pdf,Thatch Prevention and Control in Home Lawns,1996,0,"2"
996823135101851,Report,Yes,pdf,Karnal Bunt,1996,1,"1"
996823135201851,Report,Yes,pdf,Identifying the Corn Blotch Leafminer,2001,7,"1"
996823135301851,Report,Yes,pdf,Managing Voles in Idaho Lawns and Landscapes,2013,4,"3"
996823135401851,Report,Yes,pdf,Empiece las Semillas Adentro con  xito,2015,15,"0"
996823135501851,Report,Yes,pdf,Controlando a los Topillos en Idaho,2015,12,"3"
996823135601851,Report,Yes,pdf,Starting a Home Lawn,1996,4,"3"
996823135701851,Report,Yes,pdf,Barley Thrips Biology and Control,1996,,
996823135801851,Report,Yes,pdf,Irrigation Systems for Idaho Agriculture,1996,0,"4"
996823135901851,Report,Yes,pdf,Commercial Application of CIPC Sprout Inhibitor to Storage Potatoes,1996,16,"4"
996823136001851,Report,Yes,pdf,C mo Manejar a los Boxelder Bugs,2015,0,"1"
996823136101851,Report,Yes,pdf,Conduct Your Own Garden Research,1995,,
996823136201851,Report,Yes,pdf,Controlling Iron Deficiency in Plants in Idaho,1995,0,"2"
996823136301851,Report,Yes,pdf,Design and Construction of Earthen Embankments for Animal Liquid-Waste Containment,1996,0,"2"
996823136401851,Report,Yes,pdf,4-H Poultry Showmanship Questions,2013,44,"79"
996823136501851,Report,Yes,pdf,Matrix in Weed Management Systems for Potatoes,2005,3,"0"
996823136601851,Report,Yes,pdf,Nuez Blanca,2015,0,"1"
996823136701851,Report,Yes,pdf,Biofilters in Animal Agriculture,2013,12,"0"
996823136801851,Report,Yes,pdf,"Landscaping and Utilities: Problems, Prevention, and Plant Selection",1993,,
996823136901851,Report,Yes,pdf,Letter of Last Instruction: Everybody Needs One,1991,4,"10"
996823137001851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Spring Canola,2005,11,"13"
996823137101851,Report,Yes,pdf,La Mancha de la Hoja del  lamo Tembl n y del  lamo,2015,0,"1"
996823137201851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Bluegrass Seed,2015,6,"7"
996823137301851,Report,Yes,pdf,Getting the Most Feed Nutrient for the Dollar,2012,16,"2"
996823137401851,Report,Yes,pdf,Cull and Waste Potato Management,2023,17,"9"
996823137501851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Winter Barley,2007,7,"19"
996823137601851,Report,Yes,pdf,Southern Idaho Fertilizer Guide: Irrigated Pastures,2008,3,"8"
996823137701851,Report,Yes,pdf,Rhizoctonia Stem Canker and Black Scurf of Potato,2012,4,"1"
996823137801851,Report,Yes,pdf,Economic Importance of Off-Highway Vehicle Recreation: An Analysis of Idaho Counties,2014,0,"6"
996823137901851,Report,Yes,pdf,Early Blight Biology and Control in Potatoes,2012,15,"2"
996823138001851,Report,Yes,pdf,North Idaho Fertilizer Guide: Alfalfa,2005,11,"26"
996823138101851,Report,Yes,pdf,Special Forest Products,1991,4,"2"
996823138201851,Report,Yes,pdf,Composting and Using Backyard Poultry Waste in the Home Garden,2012,17,"6"
996823138301851,Report,Yes,pdf,Southern Idaho Fertilizer Guide: Irrigated Winter Wheat,2000,8,"13"
996823138401851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Grass Seedings for Conservation Programs,2005,10,"20"
996823138501851,Report,Yes,pdf,Fertilizing Gardens,1991,4,"2"
996823138601851,Report,Yes,pdf,Southern Idaho Fertilizer Guide: Southern Idaho Lawns,1997,6,"7"
996823138701851,Report,Yes,pdf,Northern Idaho Fertilizer Guide: Spring Barley,2007,12,"17"
996823138801851,Report,Yes,pdf,Understanding Budgets and the Budgeting Process,1991,0,"3"
996823138901851,Report,Yes,pdf,Storage Management of Classic Russet Potatoes,2008,3,"3"
996823139001851,Report,Yes,pdf,Charles Two-Row Winter Malt Barley,2008,0,"1"
996823139101851,Report,Yes,pdf,Homeowner Guide to Scorpions and Their Relatives,2008,0,"2"
996823139201851,Report,Yes,pdf,Soil Fumigation: A Tool for Sugar Beet Cyst Nematode Management,2008,6,"5"
996823139301851,Report,Yes,pdf,Management of Corky Ringspot Disease of Potatoes in the Pacific Northwest,2008,5,"7"
996823139401851,Report,Yes,pdf,Weed Control and Potato Crop Safety with Metribuzin,2011,0,"3"
996823139501851,Report,Yes,pdf,Southern Idaho Fertilizer Guide: Beans,2011,4,"6"
996823139601851,Report,Yes,pdf,Watering Home Lawns: How Much and How Often,2008,3,"22"
996823139701851,Report,Yes,pdf,Storage Management of Alpine Russet Potatoes,2010,5,"9"
996823139801851,Report,Yes,pdf,"Contribution of Agribusiness to Idaho's Economy, 2010",2011,0,"2"
996823666701851,Report,Yes,pdf,Country of Origin Labeling and Livestock Producers,2024,15,"0"
996823666801851,Report,Yes,pdf,"Contribution of Agribusiness to the Magic Valley Economy, 2010",2012,15,"4"
996824165401851,Journal article,Yes,pdf,Don't Forget to Tell Me That I'm Really Brilliant! : Working with Creative Writing and Writers,2025,7,"10"
996824566801851,Report,Yes,pdf,2025 Southern Idaho Irrigated Spring Mustard Production,2025,36,"65"
996824864801851,Report,Yes,pdf,A Conceptual Framework for the Assessing Rural Education’s Assets & Strengths (AREAS),2025,8,"4"
996824866201851,Journal article,Yes,pdf,The ChatGPT artificial intelligence chatbot:how well does it answer accounting assessment questions?,2023,7,"18"
996824866801851,Journal article,Yes,pdf,Build Your Future: Connecting Career Exploration and Postsecondary Education,2020,3,"1"
996824966001851,Journal article,Yes,pdf,Action Civics in Rural Communities,2022,3,"3"
996824966201851,Journal article,Yes,pdf,"""Who Cares?"": Young Adolescents' Perceived Barriers to Civic Action",2022,8,"3"
996825163301851,Journal article,Yes,pdf,E-invoicing in EU public procurement as a tool for cross border trade barriers elimination,2015,9,"9"
996825163701851,Journal article,Yes,pdf,Hybrid nature of modern threats for cybersecurity and information security,2020,7,"4"
996825163801851,Patent,Yes,pdf,Method of quick connection of pstn modems and pstn modem with fast connection according to such method,2023,4,"16"
996825165801851,Journal article,Yes,pdf,Career and Educational Experiences of High School Athletic Directors: A Multi-level Perspective,2017,7,"3"
996825166201851,Journal article,Yes,pdf,Managing an Identity: Social Identity Complexity and NCAA Faculty Athletics Representatives,2019,3,"2"
996825166301851,Journal article,Yes,pdf,An investigation of student-athlete gambling habits at religious universities,2019,7,"5"
996825166401851,Journal article,Yes,pdf,Coaching Salary Disparity and Team Performance: Evidence from the Football Bowl Subdivision,2020,7,"2"
996825264901851,Conference paper,Yes,pdf,Transforming Police-Community Relations: The Role of Experiential Learning in Law Enforcement Training,,10,"4"
996825265501851,Journal article,Yes,pdf,Experiences and viewpoints of PhD students completing their dissertations during crises,2022,13,"7"
996825265901851,Journal article,Yes,pdf,Peer Mentoring and Communities of Practice: Reflections From Newly Minted PhDs,2020,9,"5"
996825266501851,Report,Yes,pdf,Coaching Mathematics Teachers In-Person and Online: A Content-Focused Coaching Model A White Paper from the Center for Professional Development and Education Reform,2022,7,"7"
996825266601851,Journal article,Yes,pdf,Integrating Critical Approaches into Quantitative STEM Equity Work,2022,3,"7"
996825266701851,Journal article,Yes,pdf,"Movement, my favourite thing: children's perceptions of movement integration in school",2025,6,"11"
996825661401851,Review,Yes,pdf,"Roman Spolia, Appropriation and Cultural Memory: The Classical Review, Vol. 75, Issue 2 (October 2025), pp. 358-366",,6,"8"
996825666001851,Journal article,Yes,pdf,Wetland Habitat Quality Assessment and Improvement From A Perspective of Spatiotemporal Heterogeneity,2025,7,"11"
996825765901851,Journal article,Yes,pdf,"Teaching Current Events and Media Literacy: Critical Thinking, Effective Communication, and Active Citizenship",2017,3,"10"
996825766001851,Journal article,Yes,pdf,Media Literacy in Teacher Education: A Good Fit across the Curriculum,2015,4,"5"
996825766101851,Journal article,Yes,pdf,Teacher Research in Teacher Education: Emancipatory Potential in Discouraging Times,2018,5,"5"
996825766201851,Journal article,Yes,pdf,"Cultivating relationships for Indigenous futures: developing a model for university, Tribe, and Land partnerships in educator professional development",,16,"28"
996829294801851,Journal article,Yes,pdf,Misinformation and digital health literacy among American Indian and Alaska Native people,2025,4,"7"
996829394901851,Report,Yes,pdf,2023 Ada County's Forest Products Industry,2025,13,"8"
996829396401851,Journal article,Yes,pdf,Young Children's Self-Regulated Learning Benefited from a Metacognition-Driven Science Education Intervention for Early Childhood Teachers,2024,4,"7"
996829587701851,Book chapter,Yes,pdf,A text-as-data study of political communication in the 2018 Turkish elections,2022,10,"8"
996829587801851,Journal article,Yes,pdf,Threats and the conservative shift in public opinion: comparative causal mediation analyses from Turkey,2024,3,"3"
996829587901851,Journal article,Yes,pdf,Terrorism Mortality Salience Manipulation: A Causal Mediation Analysis,2023,5,"7"
996829588001851,Journal article,Yes,pdf,"Linking sleep, political ideology, and religious observance: a multi-national comparison",2022,3,"5"
996829588101851,Journal article,Yes,pdf,Too tired to vote: A multi-national comparison of election turnout with sleep preferences and behaviors,2022,3,"5"
996829588301851,Journal article,Yes,pdf,Polarization congruence and satisfaction with democracy: A multinational investigation,2024,4,"13"
996831396601851,Report,Yes,pdf,2023 Bingham County's Forest Products Industry,2025,7,"1"
996831396701851,Report,Yes,pdf,2023 Benewah County's Forest Products Industry,2025,7,"0"
996831397001851,Report,Yes,pdf,2023 Bearlake County's Forest Products Industry,2025,8,"3"
996831397101851,Report,Yes,pdf,2023 Bannock County's Forest Products Industry,2025,8,"3"
996831397201851,Report,Yes,pdf,2023 Adams County's Forest Products Industry,2025,8,"5"
996832497201851,Journal article,Yes,pdf,Resetting a heartbeat: Cultural transmission and holistic learning through Alaska Native dance,2025,3,"6"
996832892801851,Report,Yes,pdf,2023 Blaine County's Forest Products Industry,2025,7,"4"
996832893501851,Report,Yes,pdf,2023 Washington County's Forest Products Industry,2025,7,"2"
996832893601851,Report,Yes,pdf,2023 Valley County's Forest Products Industry,2025,7,"3"
996832893701851,Report,Yes,pdf,2023 Twin Falls County's Forest Products Industry,2025,7,"3"
996832893801851,Report,Yes,pdf,2023 Teton County's Forest Products Industry,2025,8,"3"
996832893901851,Report,Yes,pdf,2023 Shoshone County's Forest Products Industry,2025,8,"3"
996832894001851,Report,Yes,pdf,2023 Power County's Forest Products Industry,2025,7,"3"
996832894101851,Report,Yes,pdf,2023 Payette County's Forest Products Industry,2025,7,"2"
996832894201851,Report,Yes,pdf,2023 Owyhee County's Forest Products Industry,2025,7,"7"
996832894301851,Report,Yes,pdf,2023 Oneida County's Forest Products Industry,2025,7,"1"
996832894401851,Report,Yes,pdf,2023 Nez Perce County's Forest Products Industry,2025,9,"2"
996832894501851,Report,Yes,pdf,2023 Minidoka County's Forest Products Industry,2025,8,"1"
996832894601851,Report,Yes,pdf,2023 Madison County's Forest Products Industry,2025,9,"3"
996832894701851,Report,Yes,pdf,2023 Lincoln County's Forest Products Industry,2025,8,"3"
996832894801851,Report,Yes,pdf,2023 Lewis County's Forest Products Industry,2025,7,"3"
996832895001851,Report,Yes,pdf,2023 Lemhi County's Forest Products Industry,2025,7,"4"
996832895101851,Report,Yes,pdf,2023 Latah County's Forest Products Industry,2025,8,"1"
996832895201851,Report,Yes,pdf,2023 Kootenai County's Forest Products Industry,2025,8,"2"
996832895301851,Report,Yes,pdf,2023 Jerome County's Forest Products Industry,2025,7,"0"
996832895401851,Report,Yes,pdf,2023 Jefferson County's Forest Products Industry,2025,7,"1"
996832895501851,Report,Yes,pdf,2023 Idaho County's Forest Products Industry,2025,9,"5"
996832895601851,Report,Yes,pdf,2023 Gooding County's Forest Products Industry,2025,9,"2"
996832895701851,Report,Yes,pdf,2023 Gem County's Forest Products Industry,2025,8,"2"
996832895801851,Report,Yes,pdf,2023 Fremont County's Forest Products Industry,2025,7,"3"
996832895901851,Report,Yes,pdf,2023 Franklin County's Forest Products Industry,2025,7,"2"
996832896001851,Report,Yes,pdf,2023 Elmore County's Forest Products Industry,2025,8,"4"
996832896101851,Report,Yes,pdf,2023 Custer County's Forest Products Industry,2025,7,"1"
996832896201851,Report,Yes,pdf,2023 Clearwater County's Forest Products Industry,2025,8,"5"
996832896301851,Report,Yes,pdf,2023 Clark County's Forest Products Industry,2025,7,"0"
996832896401851,Report,Yes,pdf,2023 Cassia County's Forest Products Industry,2025,7,"2"
996832896501851,Report,Yes,pdf,2023 Caribou County's Forest Products Industry,2025,7,"1"
996832896601851,Report,Yes,pdf,2023 Canyon County's Forest Products Industry,2025,7,"6"
996832896701851,Report,Yes,pdf,2023 Camas County's Forest Products Industry,2025,8,"5"
996832896801851,Report,Yes,pdf,2023 Butte County's Forest Products Industry,2025,11,"10"
996832896901851,Report,Yes,pdf,2023 Boundary County's Forest Products Industry,2025,11,"7"
996832897001851,Report,Yes,pdf,2023 Bonneville County's Forest Products Industry,2025,8,"4"
996832897101851,Report,Yes,pdf,2023 Bonner County's Forest Products Industry,2025,10,"14"
996832897201851,Report,Yes,pdf,2023 Boise County's Forest Products Industry,2025,13,"9"
996834196501851,Report,Yes,pdf,Whitman County Community Assessment of Child Care Needs,2021,3,"1"
996834196601851,Journal article,Yes,pdf,Parenting Through Academia as a SICB Member,2020,3,"1"
996834196701851,Journal article,Yes,pdf,Beyond measurement of the motherhood penalty: How social locations shape mothers' work decisions and stratify outcomes,2022,15,"15"
996834196801851,Journal article,Yes,pdf,Black-White disparities in nuclear family trajectories and parents' postsecondary transfers to adult children,2022,7,"3"
996834196901851,Journal article,Yes,pdf,"""In Every Decision I'm Making, I'm Thinking About My Son"": How Children Motivate and Constrain the Labor Force Participation of Mothers With Disabilities",2023,11,"6"
996834296701851,Journal article,Yes,pdf,Advancing Traffic Safety Analysis: A Novel Lightweight Rule-Based and Part-of-Speech Tagging-Based Approach for Information Extraction from Crash Reports,2026,1,"23"
996835963801851,Journal article,Yes,pdf,RangeDocs: searchable science for rangeland management,2025,10,"16"
996836171101851,Journal article,Yes,pdf,An arsenic-specific biosensor with genetically engineered Shewanella oneidensis in a bioelectrochemical system,2014,0,"5"
996836171201851,Journal article,Yes,pdf,Metabolic engineering of Rhodopseudomonas palustris for the obligate reduction of n-butyrate to n-butanol,2017,3,"6"
996836171301851,Journal article,Yes,pdf,N-hydroxy-pipecolic acid is a mobile metabolite that induces systemic disease resistance in Arabidopsis,2018,4,"5"
996836171401851,Journal article,Yes,pdf,Fine-Tuned Protein Production in Methanosarcina acetivorans C2A,2018,0,"3"
996836171601851,Journal article,Yes,pdf,Arabidopsis UGT76B1 glycosylates N-hydroxy-pipecolic acid and inactivates systemic acquired resistance in tomato,2021,7,"4"
996836171701851,Journal article,Yes,pdf,The short-term effect of residential home energy retrofits on indoor air quality and microbial exposure: A case-control study,2021,3,"6"
996836171801851,Journal article,Yes,pdf,Adaptive laboratory evolution and metabolic engineering of Cupriavidus necator for improved catabolism of volatile fatty acids,2024,0,"10"
996836171901851,Journal article,Yes,pdf,Coupling Waste Feedstocks to Microbial Protein Production in a Circular Food System,2025,0,"6"
996836172101851,Journal article,Yes,pdf,Insights into genetic determinants of volatile fatty acid catabolism in Cupriavidus necator H16,2025,10,"5"
996836672001851,Conference poster,Yes,docx,"No-dormant alfalfa and small grain rotations- Tillage and fertility effects, Western Nutrient Management Conference",,12,"9"
996836672001851,Conference poster,Yes,pdf,"No-dormant alfalfa and small grain rotations- Tillage and fertility effects, Western Nutrient Management Conference",,12,"9"
996836672101851,Conference presentation,Yes,pdf,Obstacles and Opportunities in Rural College Students' Career Development,,7,"6"
996837071901851,Report,Yes,pdf,Minimizing the Impacts of Home Food Waste,2024,4,"13"
996839982601851,Journal article,Yes,pdf,Composite and Outlook ForecastAccuracy,2012,6,"15"
996840282701851,Report,Yes,pdf,"Wyoming's Forest Products Industry and Timber Harvest, 2010",2010,2,"4"
996840282801851,Report,Yes,pdf,"Montana's Forest Products Industry and Timber Harvest, 2009",2013,3,"8"
996840282901851,Magazine article,Yes,pdf,Making Every Dollar Count: Leveraging Federal Investments in Land Management to Benefit Local Communities,2012,2,"6"
996840283001851,Journal article,Yes,pdf,Employment and Wage Impacts of Timber Harvesting and Processing in the United States,2016,8,"13"
996840283101851,Report,Yes,pdf,"California's Forest Products Industry and Timber Harvest, 2012",2015,6,"4"
996840283201851,Report,Yes,pdf,"California’s forest products industry and timber harvest, 2016.",2020,6,"6"
996842182401851,Journal article,Yes,pdf,Pulling Teeth: The State of Mandatory Immigration Detention,2010,4,"6"
996844117501851,Journal article,Yes,pdf,A GenAI System for Improved FAIR Independent Biological Database Integration,2025,3,"8"
996844123101851,Journal article,Yes,pdf,Efficient and specific DNA-targeting using single-stranded LNA/MOE mixmers and chimeric Invader:XenoRNA probes,2025,2,"5"
996844152701851,Journal article,Yes,pdf,Implementing potential climate‐smart practices through diverse partnerships,2025,5,"4"
996844202201851,Journal article,Yes,pdf,Thyroid hormone receptor beta-2 (TRβ2) overexpression modulates photoreceptor phenotype diversity in a ligand-dependent manner,2025,0,"2"
996844204201851,Journal article,Yes,pdf,Seasonal body mass dynamics mediate life-history trade-offs in a hibernating mammal,2025,0,"7"
996844848201851,Journal article,Yes,pdf,Recent ice cap snowmelt in Russian High Arctic and anti-correlation with late summer sea ice extent,2014,7,"9"
996844848301851,Journal article,Yes,pdf,Development of a daytime cloud and haze detection algorithm for Himawari‐8 satellite measurements over central and eastern China,2017,8,"6"
996844850601851,Conference poster,Yes,pdf,"It All Adds Up: Increasing Physical Activity for Women in Yellowstone County, Montana",,4,"9"
996844850701851,Conference poster,Yes,pdf,Abstract From Patient to Provider: Synthesizing the Mental Healthcare System within the Epicenter of Mental Health Crises,,7,"7"
996844850801851,Conference program,Yes,pdf,Session Suicide Impact on Youth,,5,"6"
996844850901851,Conference poster,Yes,pdf,Manualizing community health improvement under the structural challenges embedded within rural health systems in Montana,,5,"8"
996844851001851,Conference poster,Yes,pdf,Triangulating the Montana childcare crisis: Comparing employer and employee perceptions of childcare needs within south-central Montana,,3,"5"
996844851101851,Conference poster,Yes,pdf,The childcare crisis among female caregivers in south-central M ontana,,3,"5"
996844851201851,Conference poster,Yes,pdf,Recurring event survival analyses: A methodological approach to model recurring event data in cancer patients receiving multiple lines of therapy,,3,"4"
996844851501851,Conference paper,Yes,pdf,PCR78 Real-World Pain Symptom Trajectory Among Multiple Myeloma Patients Under Remote Symptom Monitoring with Electronic Patient-Reported Outcomes (ePRO),,3,"6"
996844851601851,Conference paper,Yes,pdf,PCR219 Real-World Severe Symptom Trajectory in Multiple Myeloma Reported in Remote Symptom Monitoring with Electronic Patient-Reported Outcomes (ePRO),,3,"4"
996844851701851,Conference paper,Yes,pdf,Social determinants of health explored within an electronic patient reported outcomes (ePROS) remote symptom monitoring platform for patients with multiple myeloma (MM),,2,"5"
996844851901851,Conference paper,Yes,pdf,Social determinants of health explored within an electronic patient reported outcomes (ePROs) remote symptom monitoring platform for patients with acute myeloid leukemia (AML),,2,"2"
996844852101851,Conference paper,Yes,pdf,Cytogenetic risk explored within an electronic patient reported outcomes (ePROs) remote symptom monitoring platform among patients with acute myelogenous leukemia (AML),,7,"7"
996844852201851,Conference poster,Yes,pdf,"Exploring Symptom Burden, Treatment Bother, Physical Function, and Quality of Life By Frailty Status in Patients with Acute Myeloid Leukemia",,6,"2"
996844852301851,Conference poster,Yes,pdf,"Exploring Symptom Burden, Treatment Bother, Physical Function, and Quality of Life By Frailty Status in Patients with Multiple Myeloma",,6,"2"
